,has_organizationID,has_name,has_description,has_organizationType,has_category,has_hashtag,has_administrator,has_logo,has_foundationYear,has_fiscalCode,has_latitude,has_longitude,has_contactPoint
164,org_66408,Ashtanga Yoga Trento a.s.d.,"L'Ashtanga Yoga Trento è un'associazione sportiva dilettantistica affiliata all'Endas, ente di promozione sportiva, e riconosciuta dal Coni come attività sportiva di ginnastica finalizzata alla salute e al fitness. Con sede legale a Trento, è stata fondata nel 2014 ed è presieduta da Marta Angelilli.Ha per scopo la promozione, diffusione, tutela e sviluppo dello Yoga e delle discipline ad esso connesse, intese come mezzi di formazione psico-fisica e spirituale delle persone e in grado di migliorare il benessere complessivo. In particolare promuove lo studio e la diffusione dell'Ashtanga Vinyasa Yoga secondo la tradizione del maestro indiano Shri K Pattabhi Jois.L'Ashtanga Yoga Trento propone diversi stili di Yoga:Ashtanga Vinyasa Yoga: Yoga dinamico basato sul sistema del Vinyasa in cui il respiro viene sincronizzato con il movimento in una serie progressiva di posture. E' una pratica intensa ed energica. Si lavora sul corpo migliorandone forza e flessibilità;Fisiom Yoga: è una disciplina di Yoga Terapeutico che tutti possono praticare ed è particolarmente indicato per persone con patologie a carico dell'apparato muscolo-scheletrico;Restorative Yoga: si basa sulla spontaneità e sulla dolcezza. Il corpo e la mente vengono condotti in uno stato di profondo rilassamento attraverso l'uso di supporti come coperte e cuscini yogici;Yoga Bambini 4 - 10 anni e Yoga Adolescenti secondo il metodo GiocaYoga.",,"Sport
Discipline orientali",,,/var/comunetn/storage/images/aree-tematiche/sport/associazioni/ashtanga-yoga-trento-a.s.d/11668930-1-ita-IT/Ashtanga-Yoga-Trento-a.s.d.jpg,2014-01-01,,46.063078,46.063078,cp_9948763419
165,org_1061,Associazione Estuario O.D.V.,"
Estuario è un'associazione che promuove il sostegno e il mutuo aiuto nel disagio psichico.Offre ascolto, gruppi di auto mutuo aiuto ed organizza attività ed iniziative di socializzazione, culturali, sportive.",,"Volontariato e solidarietà
Assistenza","disagio,psichico,famiglia,famiglie",,/var/comunetn/storage/images/aree-tematiche/politiche-sociali-e-abitative/famiglia-e-minori/associazioni/associazione-estuario-o.d.v/5676367-2-ita-IT/Associazione-Estuario-O.D.V.jpg,2008-01-01,,46.074779,11.121749,cp_1190148069
166,org_1248,Associazione Fondo Progetti di Solidarietà o.d.v.,"Promuovere attività di solidarietà e cooperazione internazionale, iniziative culturali di informazione e sensibilizzazione in ambito sociale e ambientale a livello territoriale",,Volontariato e solidarietà,,,/var/comunetn/storage/images/citta/vivi-la-citta/associazioni/associazione-fondo-progetti-di-solidarieta-o.d.v/5679832-3-ita-IT/Associazione-Fondo-Progetti-di-Solidarieta-o.d.v.jpg,2008-01-01,,46.005689,46.005689,cp_2906140774
167,org_809,Associazione Filodrammatica  Argento Vivo,"
Dal 1999 ogni anno organizza una rassegna teatrale dedicata ai bambini.Per la rassegna adulti ha prodotto una quindicina di commedie.",,Teatro,,,/var/comunetn/storage/images/citta/vivi-la-citta/associazioni/associazione-filodrammatica-argento-vivo/5271191-4-ita-IT/Associazione-Filodrammatica-Argento-Vivo.jpg,1999-01-01,,46.087053,46.087053,cp_9672907998
168,org_2248,A.S.D. Centro Studi Orientali,"L'Associazione si costituisce all'inizio del 1999 (dalle ceneri di un'altra associazione che già tramandava gli antichi insegnamenti della tradizione orientale) con lo scopo di promuovere e sviluppare Kung Fu, Qi Gong, Yoga, Shiatsu e le filosofie ad esse connesse.Il Kung Fu praticato nel nostro centro è un'arte marziale di stile tradizionale (non prevede l'aspetto agonistico). Allo stesso modo Hatha Yoga (asana, respirazione, meditazione), Qi Gong e Shiatsu trovano spazio nel programma dei nostri allenamenti in quanto improntate allo sviluppo individuale sui vari piani (fisico - mentale - psichico - spirituale).Le attività iniziano a partire dal mese di settembre fino al mese di luglio a partire dai 12 anni d'età.",,"Sport
Arti marziali
Discipline orientali",,,/var/comunetn/storage/images/aree-tematiche/sport/associazioni/a.s.d.-centro-studi-orientali/5272678-2-ita-IT/A.S.D.-Centro-Studi-Orientali.png,1999-01-01,,46.05433,46.05433,cp_5582867762
169,org_2379,Associazione Culturale Music Together,L'associazione culturale Music Together Trento propone corsi di educazione musicale per famiglie con bimbi di età compresa tra i zero e i cinque anni.,,Musica,,,/var/comunetn/storage/images/citta/vivi-la-citta/associazioni/associazione-culturale-music-together/5735288-4-ita-IT/Associazione-Culturale-Music-Together.png,2010-01-01,,46.050061,46.050061,cp_8027814672
170,org_2487,Tridentum Bike - ASD,"TRIDENTUM BIKE  propone agli appassionati di mountain bike le seguenti iniziative:- escursioni in tutto il Trentino Alto-Adige- tour di più giorni- stage sulle tecniche di guida- corsi di meccanica, cartografia, alimentazione, primo soccorso, tecnica trial, preparazione atletica",,"Sport
Ciclismo",,,/var/comunetn/storage/images/aree-tematiche/sport/associazioni/tridentum-bike-asd/7790832-6-ita-IT/Tridentum-Bike-ASD.png,2013-01-01,,46.042393,46.042393,cp_9780708200
171,org_1060,"APS  EstroTeatro, Scuola di teatro e cinema","Estro - Scuola di teatro e cinema è una agenzia formativa impegnata nell'offrire percorsi didattici nelle arti e discipline dello spettacolo.La nostra attività, forte di oltre 15 anni di esperienza, è organizzata in 5 dipartimenti (teatro, cinema, parola, musica e lirica) e e rivolta a 4 fasce di età: bambini (7-10 anni), ragazzi (11-14 anni), giovani (15-18 anni), adulti (dai 18 anni).Ciascun dipartimento offre corsi annuali, e/o più brevi, con cadenza settimanale.",,Teatro,,,/var/comunetn/storage/images/ulteriori-sezioni/area-riservata/associazioni-urp/associazioni/aps-estroteatro-scuola-di-teatro-e-cinema/5274278-2-ita-IT/APS-EstroTeatro-Scuola-di-teatro-e-cinema.jpg,2008-01-01,,46.069911,46.069911,cp_4715531696
172,org_1647,Associazione Galasso 13,,,"Scienza e tecnologie
Medicina, salute e benessere",,,/var/comunetn/storage/images/ulteriori-sezioni/area-riservata/associazioni-urp/associazioni/associazione-galasso-13/5686720-2-ita-IT/Associazione-Galasso-13.png,2008-01-01,,46.070292,46.070292,cp_9903996823
173,org_41371,INMENTE PSICOLOGIA BENESSERE,"
InMente è una società cooperativa sociale che offre servizi psicologici, psicoterapeutici e volti al benessere psico-emotivo globale.La Cooperativa offre servizi di Psicologia Clinica e Psicoterapia Cognitivo Comportamentale, Psicologia Scolastica ed Evolutiva, Psicologia del Benessere, Neuropsicologia e Formazione per aziende, lavoratori di area sociale, socio-sanitaria, scolastica, genitori.",,"Scienza e tecnologie
Medicina, salute e benessere",,,/var/comunetn/storage/images/citta/vivi-la-citta/associazioni/inmente-psicologia-benessere/11840374-1-ita-IT/INMENTE-PSICOLOGIA-BENESSERE.jpg,2019-01-01,,46.052278,46.052278,cp_1804784871
174,org_2054,Associazione Tremembé OdV,"
L' Associazione Tremembè:
In Brasile accompagna da circa 20 anni micro-progetti di cooperazione allo sviluppo, con focus il Turismo Responsabile.In Trentino è impegnata sui temi dello sviluppo sostenibile e della mondialità; tra le attività più significative ricordiamo le “Cene dell’Altro Mondo”.",,"Volontariato e solidarietà
Cooperazione",,,/var/comunetn/storage/images/citta/vivi-la-citta/associazioni/associazione-tremembe-odv/5271551-3-ita-IT/Associazione-Tremembe-OdV.jpg,2008-01-01,,46.076224,46.076224,cp_3243203729
175,org_94585,CDM Centro Didattico Musicateatrodanza,"Associazione fondata nel 1987 per volontà di alcuni artisti con l'obiettivo di condividere la propria esperienza e la propria passione per l'arte, CDM ha conosciuto una grande crescita per numero di allievi e docenti divenendo il centro multidisciplinare più grande del Trentino. Ponendosi quale interlocutore di interesse per giovani e meno giovani nella Musica, Teatro e Danza, nel tempo CDM ha sviluppato una forte attitudine per la multidisciplinarietà artistica",,"Danza
Musica
Teatro",parto;neonato;,,/var/comunetn/storage/images/citta/vivi-la-citta/associazioni/cdm-centro-didattico-musicateatrodanza/11838673-1-ita-IT/CDM-Centro-Didattico-Musicateatrodanza.png,1987-01-01,,45.882441,45.882441,cp_8932900299
176,org_1448,"Il Sentiero del Tibet, Associazione","L'Associazione Il sentiero del Tibet si occupa della comunità tibetana tramite microinterventi a livello sociale sul territorio.L'associazione, quindi, sostiene il popolo tibetano, in Tibet, con progetti sulle cose e sulle persone, prevalentemente con sostegno agli studenti tibetani in India e all'università di Lhasa in Tibet.",,"Scienza e tecnologie
Medicina, salute e benessere",,pr_62635,/var/comunetn/storage/images/ulteriori-sezioni/area-riservata/associazioni-urp/associazioni/il-sentiero-del-tibet-associazione/5271918-4-ita-IT/Il-Sentiero-del-Tibet-Associazione.jpg,2008-01-01,,46.109578,46.109578,cp_8897497425
177,org_1829,Pro loco cà Comuna del meanese,"Promozione e valorizzazione del territorio del Meanese custode un patrimonio culturale e paesaggistico significativo, promozione degli elementi storico culturali e salvaguardia del territorio agricolo.",,Ambiente e territorio,,,/var/comunetn/storage/images/ulteriori-sezioni/area-riservata/associazioni-urp/associazioni/pro-loco-ca-comuna-del-meanese/5690185-2-ita-IT/Pro-loco-ca-Comuna-del-meanese.jpg,2008-01-01,,46.122647,46.122647,cp_5893170553
178,org_2027,Portland Nuovi Orizzonti Teatrali,"Scuola di teatro per adulti, ragazzi e bambini, corsi di recitazione, dizione, scrittura creativa e canto. Organizzazione di eventi e rassegne teatrali",,Teatro,,,/var/comunetn/storage/images/ulteriori-sezioni/area-riservata/associazioni-urp/associazioni/portland-nuovi-orizzonti-teatrali/5270751-3-ita-IT/Portland-Nuovi-Orizzonti-Teatrali.jpg,2008-01-01,,46.069608,46.069608,cp_3006116153
179,org_2065,Argentario Calisio Volley ASD,"Argentario Calisio Volley è una società di pallavolo maschile che opera da più di vent'anni sulla collina di Trento. La nostra mission è quella di portare la pallavolo ai giovani per farli crescere in un ambiente sano, agonistico ma sempre al contatto con il territorio sul quale operiamo. La nostra attività si svolge prevalentemente a Cognola, Martignano e Gardolo ma molti sono i ragazzi che arrivano da noi anche dalla città o dai comuni limitrofi. ",,"Sport
Pallavolo",,,/var/comunetn/storage/images/aree-tematiche/sport/associazioni/argentario-calisio-volley-asd/11850454-1-ita-IT/Argentario-Calisio-Volley-ASD.png,2008-01-01,,46.070314,46.070314,cp_1939235918
180,org_963,Corpo Musicale di Gardolo,"Da sempre legato al proprio territorio il Corpo Musicale di Gardolo, già Banda Sociale costituita nel 1906, è attualmente composto da circa 30 elementi e presenta un repertorio che spazia da brani originali per banda a brani di musica classica e brani folkloristici-popolari. Negli ultimi anni il C.M.G. si è brillantemente affermato nella cultura musicale e in particolare nel mondo bandistico. Dal 2015 è diretto dal maestro Adelio Sonn.",,Musica,,,/var/comunetn/storage/images/ulteriori-sezioni/area-riservata/associazioni-urp/associazioni/corpo-musicale-di-gardolo/5273818-2-ita-IT/Corpo-Musicale-di-Gardolo.png,1906-01-01,,46.107593,46.107593,cp_7357746385
181,org_93438,Associazione Studio d'Arte Andromeda," Svolge laboratori di disegno dedicati ai giovani e agli adulti, organizza una rassegna internazionale di satira, partecipa attivamente all’attività culturale cittadina.",,"Arte
Fumetti",,,/var/comunetn/storage/images/citta/vivi-la-citta/associazioni/associazione-studio-d-arte-andromeda/5269871-2-ita-IT/Associazione-Studio-d-Arte-Andromeda.jpg,2008-01-01,,46.074779,11.121749,cp_1038279669
182,org_23831, Associazione Teatrale Universitaria,"Associazione non a scopo di lucro di teatro, scrittura, musica e altre arti espressive. Collettori sociali e studenteschi",,"Arte
Letteratura e poesia
Musica
Teatro",,pr_87051,/var/comunetn/storage/images/ulteriori-sezioni/area-riservata/associazioni-urp/associazioni/associazione-teatrale-universitaria/11621512-1-ita-IT/Associazione-Teatrale-Universitaria.jpg,2015-01-01,,46.210931,46.210931,cp_8186112845
183,org_1212,Unione Italiana Tiro a Segno - TSN Trento,,,"Sport
Tiro a segno",,,/var/comunetn/storage/images/aree-tematiche/sport/federazioni/unione-italiana-tiro-a-segno-tsn-trento/11234338-2-ita-IT/Unione-Italiana-Tiro-a-Segno-TSN-Trento.png,2008-01-01,,46.082352,46.082352,cp_1238195972
184,org_55073,La Via del Fuoco - Arte Marziale e Ricerca Interiore APS,"L'Associazione propone un metodo di insegnamento integrale definito ""I Codici del Vuoto"": ogni lunedì un corso di meditazione 19.00-20.30; ogni mercoledì 20.30-23.00 si tiene la lezione principale di arte marziale (fondata sui cinque elementi di tradizione taoista) e ricerca interiore (meditazione, Yoga, ginnastica dell'energia, tecniche di respirazione e rilassamento, parte teorica dell'insegnamento).Le attività sono riservate a sole persone maggiorenni.",,"Sport
Arti marziali",,pr_50637,/var/comunetn/storage/images/citta/vivi-la-citta/associazioni/la-via-del-fuoco-arte-marziale-e-ricerca-interiore-aps/11861220-1-ita-IT/La-Via-del-Fuoco-Arte-Marziale-e-Ricerca-Interiore-APS.jpg,2015-01-01,,46.07716,46.07716,cp_1676799350
185,org_2363,La Nuda Compagnia - Associazione di Promozione Sociale,"La Nuda Compagnia è un'Associazione di Promozione Sociale e compagnia teatrale fondata da Antonella Fittipaldi nel luglio del 2008. Non ci sono censure negli spettacoli che vengono messi in scena, non si nasconde nulla al pubblico, né in quello che si vede, né in quello che si dice. Nudi moralmente di fronte al pubblico, da qui il nome della compagnia. Ma nonostante questo, il tutto è sempre giustificato, l'intenzione non è quella di voler far  ""rumore"" a tutti i costi.",,Teatro,,,/var/comunetn/storage/images/citta/vivi-la-citta/associazioni/la-nuda-compagnia-associazione-di-promozione-sociale/5271831-2-ita-IT/La-Nuda-Compagnia-Associazione-di-Promozione-Sociale.jpg,2008-01-01,,46.074779,11.121749,cp_2371055747
186,org_11014, Associazione di promozione sociale Armonia,"L'associazione Armonia è nata nel 1996 e si è sempre occupata di studio e sviluppo della persona prediligendo gli ambiti artistici, umanistici e psicologici, favorendo la creatività delle proprie associate: siamo quasi tutte donne. L'attività prevalente è quella di formazione e spettacoli di danza orientale di molteplici stili. Da molti anni presentiamo i nostri corsi anche a Trento presso le sale prove del Teatro Sanbapolis in via Malpensada,88.",,Danza,,pr_58452,/var/comunetn/storage/images/citta/vivi-la-citta/associazioni/associazione-di-promozione-sociale-armonia/11875954-1-ita-IT/Associazione-di-promozione-sociale-Armonia.jpg,1996-01-01,,45.884716,45.884716,cp_1934152032
187,org_76274,Bondone Pallamano ASD,"L'ASD Bondone Pallamano è nata nel 2010 grazie al progetto Scuola Sport del Comune di Trento.Per alcuni anni la Società ha svolto unicamente attività promozionale mista prendendo parte e organizzando tornei a carattere provinciale e regionale.Dal 2014 l'Associazione è iscritta anche all'attività agonistica giovanile maschile e femminile e partecipa ai campionati regionali Trentino - Alto Adige U11 - U12 - U13 - U15 e alle finali nazionali del Festival della Pallamano a Misano Adriatico dove nel 2019 ha ottenuto un importante secondo posto nella categoria Under 11.Dal 2017 l'ASD Bondone Pallamano è un Centro CONI in cui i ragazzi e e le ragazze hanno la possibilità di acquisire competenze motorie diverse sperimentando anche altre discipline sportive.La Pallamano è un gioco veloce, divertente, coinvolgente e adatto a tutti per la semplicità dei gesti tecnici: passare la palla ad un/a compagno/a, palleggiare, tirare la palla dentro una porta.Ogni bambino/a - ragazzo/a troverà facilmente il suo posto all'interno della squadra.Lo sport della Pallamano favorisce lo sviluppo delle capacità motorie e tutti i partecipanti acquisiscono la padronanza dei propri movimenti. I giocatori sono continuamente indotti ad operare scelte personali per far fronte alle mutevoli esigenze delle situazioni tecnico - ludiche.Muoversi nello spazio, giocare con i compagni scegliendo come tramite la palla e confrontarsi con gli avversari inducono a moltiplicare le proprie risorse per raggiungere la porta e segnare un goal.",,"Sport
Pallamano",,,/var/comunetn/storage/images/aree-tematiche/sport/associazioni/bondone-pallamano-asd/11910308-1-ita-IT/Bondone-Pallamano-ASD.gif,2010-01-01,,46.04541,46.04541,cp_6154858383
