remoteId,published,modified,Nome,"Abstract (descrizione in breve)",Indirizzo,Presso,CAP,Località,Telefono,"Telefono alternativo",Fax,"Casella postale",E-mail,"Sito WEB","Pagina Facebook",Categoria,Circoscrizione,Materia,Argomento,Contatti,Referente,"Ruolo del referente",lat,lon,address,"Indirizzo del referente","Telefono del referente","Fax del referente",Scheda,Immagine,Codice,"Data di inizio validità","Data di archiviazione","Parola chiave","Codice Fiscale","Partita IVA"
associazione-1202,2008-01-01T00:00:00+01:00,2018-08-27T15:07:00+02:00,"FISE - Federazione Italiana Sport Equestri - Comitato Trentino",,"Via Malpensada 84",,38122,Trento,"338 8700515",,,,trentino@fise.it,https://www.fise.it/federazione/territorio/trentino.html,,,"Circoscrizione n. 10 - Oltrefersina","Sport
Equitazione",,,"Karin Schindele",Presidente,46.045634,11.132576,"Via della Malpensada, Man Malpensada, San Bartolameo, Trento, Territorio Val d&#039;Adige, TN, Trentino-Alto Adige, 38122, Italia",,,,,,1202,2008-01-01T00:00:00+01:00,2050-12-31T00:00:00+01:00,,,
associazione-1203,2008-01-01T00:00:00+01:00,2018-08-27T15:08:27+02:00,"FISG - Federazione Italiana Sport Ghiaccio",,"Via della Malpensada, 84","C.O.N.I. Sanbapolis",38122,Trento,0461986252,,0461986355,,"cptrentino@fisg.it ","https://www.fisg.it/web/comitati-regionali/ ",,,"Circoscrizione n. 10 - Oltrefersina","Sport
Hockey e pattinaggio",,,"Luigi Saltori",Presidente,46.046941,11.135924,"Via Malpensada, Man Sant&#039;Antonio, San Bartolameo, Trento, Territorio Val d&#039;Adige, TN, Trentino-Alto Adige, 38122, Italia",,,,,,1203,2008-01-01T00:00:00+01:00,2050-12-31T00:00:00+01:00,,,
associazione-1204,2008-01-01T00:00:00+01:00,2018-08-27T15:11:37+02:00,"FISI - Federazione Italiana Sport Invernali",,"Via Malpensada 84","C.O.N.I. Sanbapolis",38122,Trento,0461232256,,0461232473,,segreteria@fisitrentino.it,http://www.fisitrentino.it/,,,"Circoscrizione n. 10 - Oltrefersina","Sport
Discipline alpine",,,"Tiziano Mellarini",Presidente,46.046941,11.135924,"Via Malpensada, Man Sant&#039;Antonio, San Bartolameo, Trento, Territorio Val d&#039;Adige, TN, Trentino-Alto Adige, 38122, Italia",,,,,/var/comunetn/storage/images/aree-tematiche/sport/federazioni/fisi-federazione-italiana-sport-invernali/5678929-3-ita-IT/FISI-Federazione-Italiana-Sport-Invernali.png,1204,2008-01-01T00:00:00+01:00,2050-12-31T00:00:00+01:00,,,
associazione-1205,2008-01-01T00:00:00+01:00,2018-09-24T09:53:19+02:00,"FISN - Federazione Italiana Sci Nautico",,"Via Salé 113",,38123,Trento,,,,,scinauticotn@hotmail.it,"http://www.scinautico.com/home/la-federazione/organizzazione.html ",,,"Circoscrizione n. 07 - Povo","Sport
Discipline nautiche",,,"Marco Degasperi - Delegato",,46.061578,11.153654,"Via Sal&egrave;, Negrano, Sal&egrave;, Trento, Territorio Val d&#039;Adige, TN, Trentino-Alto Adige, 38128, Italia",,,,,,1205,2008-01-01T00:00:00+01:00,2050-12-31T00:00:00+01:00,,,
associazione-1206,2008-01-01T00:00:00+01:00,2018-08-02T16:06:19+02:00,"FISO - Federazione Italiana Sport  Orientamento",,"Via Malpensada 84","CONI Sanbapolis",38122,Trento,0461231380,,0461236424,,info@fiso.it,"http://www.fiso.it/federazione.php ",,,,"Sport
Orienteering",,,,,46.046941,11.135924,"Via Malpensada, Man Sant&#039;Antonio, San Bartolameo, Trento, Territorio Val d&#039;Adige, TN, Trentino-Alto Adige, 38122, Italia",,,,,,1206,2008-01-01T00:00:00+01:00,2050-12-31T00:00:00+01:00,,,
associazione-1209,2008-01-01T00:00:00+01:00,2018-08-27T15:30:11+02:00,"FIT - Federazione Italiana Tennis",,"Via Malpensada 84","C.O.N.I. Sanbapolis",38123,Trento,0461237162,,0461982009,,"		crtrento@federtennis.it ","www.fittrentino.it ",,,"Circoscrizione n. 10 - Oltrefersina","Sport
Tennis e tennis tavolo",,,"Marcello Russolo",Presidente,46.046941,11.135924,"Via Malpensada, Man Sant&#039;Antonio, San Bartolameo, Trento, Territorio Val d&#039;Adige, TN, Trentino-Alto Adige, 38122, Italia",,,,,/var/comunetn/storage/images/aree-tematiche/sport/federazioni/fit-federazione-italiana-tennis/5679034-3-ita-IT/FIT-Federazione-Italiana-Tennis.png,1209,2008-01-01T00:00:00+01:00,2050-12-31T00:00:00+01:00,,,
associazione-1211,2008-01-01T00:00:00+01:00,2018-08-27T15:31:47+02:00,"FIT Arco - Federazione Italiana Tiro con l'Arco",,"Via Malpensada, 84","C.O.N.I. Sabbapolis",38123,Trento,3296378013,,,,"fitarcotrento@fitarco-italia.org ",http://www.fitarco-italia.org/comitatiregionali/index.php?CercaRegioni=05,,,"Circoscrizione n. 10 - Oltrefersina","Sport
Tiro con l'arco",,,"Daniele Montigiani",Presidente,46.045634,11.132576,"Via della Malpensada, Man Malpensada, San Bartolameo, Trento, Territorio Val d&#039;Adige, TN, Trentino-Alto Adige, 38122, Italia",,,,,,1211,2008-01-01T00:00:00+01:00,2050-12-31T00:00:00+01:00,,,
associazione-1212,2008-01-01T00:00:00+01:00,2018-08-03T10:00:28+02:00,"FITAV - Federazione Italiana Tiro a Volo",," Via Cavedine, 56",,38074,Pietramurata,,,,,enzo.giovanazzi@gmail.com,"http://www.fitav.it/ ",,,,Sport,,,"Enzo Giovanazzi - Delegato",,0,0,,,,,,,1212,2008-01-01T00:00:00+01:00,2050-12-31T00:00:00+01:00,,,
associazione-1213,2008-01-01T00:00:00+01:00,2018-09-13T14:35:24+02:00,"FITET - Federazione Italiana Tennis Tavolo",,,,,,3358231218,,,,info@fitettrentino.org,http://www.fitettrentino.org/,,,,"Sport
Tennis e tennis tavolo",,,"Piras Romano",Presidente,0,0,,,,,"Palestra disponibile per il gioco al Centro sportivo della Vela, gestita da ASIS per conto del Comune di Trento. Disponibili quattro tavoli tra i quali uno munito di lanciapalline.",/var/comunetn/storage/images/aree-tematiche/sport/federazioni/fitet-federazione-italiana-tennis-tavolo/5679118-4-ita-IT/FITET-Federazione-Italiana-Tennis-Tavolo.png,1213,2008-01-01T00:00:00+01:00,2050-12-31T00:00:00+01:00,,,
associazione-1215,2008-01-01T00:00:00+01:00,2018-08-27T15:33:26+02:00,"FITr - Federazione Triathlon",,"Via Malpensada 84","C.O.N.I. Sanbapolis",38123,Trento,"392 4589266",,,,delegato@trento.fitri.it,http://www.trento.fitri.it,,,"Circoscrizione n. 10 - Oltrefersina",Sport,,,"Gianluca Tasin - Delegato",,46.046941,11.135924,"Via Malpensada, Man Sant&#039;Antonio, San Bartolameo, Trento, Territorio Val d&#039;Adige, TN, Trentino-Alto Adige, 38122, Italia",,,,"Discipline: triathlon, duathlon, winter triathlon, aquathlon",/var/comunetn/storage/images/aree-tematiche/sport/federazioni/fitr-federazione-triathlon/5679160-3-ita-IT/FITr-Federazione-Triathlon.jpg,1215,2008-01-01T00:00:00+01:00,2050-12-31T00:00:00+01:00,,,
associazione-1216,2008-01-01T00:00:00+01:00,2018-08-02T14:36:03+02:00,"FIV - Federazione Italiana Vela",,,,38122,Trento,3356319053,,,,r.bergamaschi@federvela.it,http://www.federvela.it,,,,Sport,,,"Rodolfo Bergamaschi",Presidente,0,0,,,,,,,1216,2008-01-01T00:00:00+01:00,2050-12-31T00:00:00+01:00,,,
associazione-1225,2008-01-01T00:00:00+01:00,2018-09-13T14:36:25+02:00,"FMI - Federazione Motociclistica Italiana",,,,,,,,,,"trento@federmoto.it ","http://www.fmitrento.it/ ",,,,Sport,,,"Nicola Versini",Presidente,0,0,,,,,,,1225,2008-01-01T00:00:00+01:00,2050-12-31T00:00:00+01:00,,,
associazione-1257,2008-01-01T00:00:00+01:00,2014-04-10T15:35:38+02:00,"FPI - Federazione Pugilistica Italiana","
Corso Verona 63/b, RoveretoSport","Corso Verona 63/b",,38068,Rovereto,,,,,crfpitn@tiscali.it,http://www.fpi.it,,,,,,,"Fiorenzo Parziani - Delegato",,0,0,,,,,,,1257,2008-01-01T00:00:00+01:00,2050-12-31T00:00:00+01:00,,,
associazione-1262,2008-01-01T00:00:00+01:00,2018-08-03T10:36:13+02:00,"FSI - Federazione Scacchistica Italiana",,,,,,"328 4480649",,,,"trentino.scacchi@gmail.com ",https://trentinoscacchi.com/,,,,"Sport
Scacchi e dama",,,"Roberta De Nisi",Delegato,0,0,,,,,,,1262,2008-01-01T00:00:00+01:00,2050-12-31T00:00:00+01:00,,,
associazione-1979,2008-01-01T00:00:00+01:00,2014-04-17T16:08:40+02:00,"Associazione Tridentina per la Cremazione - So.Crem.",SOCREM,"Via Gocciadoro, 24",,38122,Trento,0461391442,,0461924606,,"socrem.trento@libero.it ",,,,"Circoscrizione n. 10 - Oltrefersina","Volontariato e solidarietà
Assistenza",,"						
					                socrem.trento@pcert.postecert.it
    
",,,0,0,,,,,"
Si tratta di un'associazione di volontariato e di Promozione Sociale che diffonde i valori morali, sociali ed igienici dell'incenerimento delle salme, sensibilizzando l'ente pubblico per la realizzazione di aree crematorie a favore della comunità.La So.Crem. tutela, alla morte degli associati la piena esecuzione delle disposizioni testamentarie relative all'incenerimento delle proprie spoglie; riceve altresì il deposito del testamento biologico",/var/comunetn/storage/images/citta/servizi/associazioni/associazione-tridentina-per-la-cremazione-so.crem/5693104-3-ita-IT/Associazione-Tridentina-per-la-Cremazione-So.Crem.jpg,1979,2008-01-01T00:00:00+01:00,2050-12-31T00:00:00+01:00,,,
associazione-2061,2008-01-01T00:00:00+01:00,2018-10-22T13:47:20+02:00,"Trentino Cricket Club",,"PIAZZA DI FIERA 13",,38122,Trento,,,,,,http://www.trentinocricketclub.altervista.org/,,,,"Sport
Cricket",,,,,46.065119,11.123996,"Piazza di Fiera, Centro storico Trento, Trento, Territorio Val d&#039;Adige, TN, Trentino-Alto Adige, Italia",,,,"Il Trentino Cricket Club è l'unica società attiva di cricket del Trentino. E' stata fondata nel 1992 e inizialmente ha partecipato alla Serie B. Dal 1997 partecipa alla massima serie italiana, in cui ha raggiunto un terzo posto nel 1997 e un secondo nel 2000. Ha inoltre vinto la Coppa Italia del 2000. Nel 2005 ha vinto il campionato nazionale Under 15 e nel 2010 ha vinto il campionato nazionale Under 19. Nel 2011 il Trentino CC è riuscito a conquistare lo scudetto battendo i campioni in carica del Pianoro. Nel 2012 la formazione degli aquilotti si è ripetuta nell'impresa portandosi a casa anche il secondo scudetto consecutivo.Il cricket è uno sport di squadra giocato fra due gruppi di undici giocatori ciascuno. Scopo del gioco è quello di mettere a segno più punti possibile e di non farsi eliminare quando si è in battuta, e viceversa di non far segnare punti e di eliminare i battitori avversari quando si è al lancio. Per vincere, è necessario dopo lo scambio dei ruoli, segnare un punto in più rispetto all'altra squadra se si è in battuta oppure eliminare tutti gli avversari se si è al lancio. I punti si totalizzano correndo tra i due estremi del pitch oppure colpendo la pallina per un fuori campo da sei punti (pallina vola fuori dal campo) oppure da quattro punti (pallina rimbalza in campo ed esce). Per le eliminazioni invece il lanciatore deve colpire i paletti difesi dal battitore oppure prendere al volo una palla colpita dal battitore. Per capire meglio le dinamiche del gioco bisogna però vedere un'azione di gioco dal vivo! Vi aspettiamo al campo Ghiaie di Trento!",/var/comunetn/storage/images/aree-tematiche/sport/associazioni/trentino-cricket-club/5694469-3-ita-IT/Trentino-Cricket-Club.png,2061,2008-01-01T00:00:00+01:00,2050-12-31T00:00:00+01:00,,,
associazione-2068,2008-01-01T00:00:00+01:00,2018-09-21T11:53:06+02:00,"Associazione Dilettantistica Trento Orienteering",,"LOC. I GREZZI 25",,38123,Trento,,,,,info@trent-o.org,http://www.trent-o.org,,,"Circoscrizione n. 08 - Mattarello","Sport
Orienteering",,,,,45.99537,11.128989,"localit&agrave; I Grezzi, Maso Pez, Trento, Territorio Val d&#039;Adige, TN, Trentino-Alto Adige, Italia",,,,"L'Orienteering è uno sport nato nei paesi scandinavi ai primi del &quot;900 e giunto in Italia dopo il 1950. E' chiamato da alcuni &quot;corsa intelligente&quot;, in quanto impegna fisico e mente e il vincitore non è solo chi corre più velocemente, ma chi ha avuto la capacità di scegliere il tragitto più breve o più adatto alle proprie prestazioni. All'atleta sono richieste dunque velocità, agilità e, soprattutto, una grande abilità nel leggere e interpretare la mappa. La gara consiste nel transitare nel minor tempo per una serie di punti di controllo posti sul terreno, identificati dalle caratteristiche &quot;lanterne&quot; bianco-arancione; gli stessi punti sono numerati e segnati su una carta topografica consegnata alla partenza. A ogni lanterna si effettua una &quot;punzonatura&quot; per dimostrare di esservi passati. L'Orienteering si sviluppa in 4 diverse discipline, che consentono di praticarlo in ogni stagione: CO (Corsa Orientamento), MTB-O (Mountain Bike-Orientamento), SCI-O (Sci-Orientamento) e TRAIL-O (Orient. di precisione).L'Associazione Dilettantistica Trento Orienteering, comunemente nota come Trent-O, è stata fondata nel 2004 e da allora ha registrato una crescita esponenziale che l'ha portata a dotarsi molto rapidamente di una struttura efficiente dal punto di vista gestionale e organizzativo, risultando oggi tra le primissime associazioni in Italia per numero di soci e per risultati sportivi. La Società è molto apprezzata nel movimento sportivo, grazie alla perfetta organizzazione di alcune competizioni di rilevanza nazionale, ed è oggi una delle realtà più attive e vivaci del panorama nazionale.",/var/comunetn/storage/images/aree-tematiche/sport/associazioni/associazione-dilettantistica-trento-orienteering/5694616-2-ita-IT/Associazione-Dilettantistica-Trento-Orienteering.png,2068,2008-01-01T00:00:00+01:00,2050-12-31T00:00:00+01:00,,,
associazione-2075,2008-01-01T00:00:00+01:00,2018-10-22T11:20:59+02:00,"Associazione Sportiva Dilettantistica Trofeo Topolino Sci",,"STRADA DELLE TABARELLE 198",,38123,TRENTO,,,,,,http://www.trofeotopolino.net,,,"Circoscrizione n. 09 - Villazzano","Sport
Discipline alpine",,,,,46.044188,11.142386,"Strada delle Tabarelle, Man Sant&#039;Antonio, Madonna Bianca, Trento, Territorio Val d&#039;Adige, TN, Trentino-Alto Adige, 38128, Italia",,,,"L'Associazione Sportiva Trofeo Topolino Sci, nata nel 1995, organizza il Trofeo Topolino Sci, un evento sportivo fondato da Mike Buongiorno e Rolly Marchi a Courmayeur nel 1958 e successivamente (dal 1963) radicato in Trentino fino ad oggi.La manifestazione si è evoluta in rigore organizzativo, in quantità, in ufficialità, fino a diventare (dal 1970) &quot;Children International Criterium - F.i.s.&quot;, con prove in due discipline ufficiali: Slalom gigante e Slalom speciale. E' il più importante meeting agonistico internazionale per il settore Children (età 12-15 anni, categoria &quot;Ragazzi&quot; e &quot;Allievi&quot;). E' di fatto un Campionato mondiale giovanile di sci alpino.Le Nazioni che si iscrivono sono da 45-50 in rappresentanza di tutti i 5 Continenti.Sono previste gare di slalom speciale e di slalom gigante per le categorie Ragazzi e Allievi, maschile e femminile.",/var/comunetn/storage/images/aree-tematiche/sport/associazioni/associazione-sportiva-dilettantistica-trofeo-topolino-sci/5694742-4-ita-IT/Associazione-Sportiva-Dilettantistica-Trofeo-Topolino-Sci.png,2075,2008-01-01T00:00:00+01:00,2050-12-31T00:00:00+01:00,,,
associazione-2104,2008-01-01T00:00:00+01:00,2019-05-20T15:23:37+02:00,"Uisp - Unione italiana sport per tutti",,"Via al Torrione 6",,38122,Trento,0461/231128,,0461/231128,,trento@uisp.it,http://www.uisp.it/trento,,,"Circoscrizione n. 12 - Centro storico - Piedicastello",Sport,Sport,,"Tommaso Iori",Presidente,46.065469,11.12122,"Via al Torrione, Centro storico Trento, Trento, Territorio Val d&#039;Adige, TN, Trentino-Alto Adige, 38122, Italia",,,,"Si occupa di promuovere lo sport a tutti i livelli, senza limitazioni o distinzioni di età, condizione fisica e abilità. Si fonda sul concetto chiave di &quot;sportpertutti&quot;, uno sport cioè che sia prima di tutto pratica sociale e diritto di cittadinanza, che racchiuda un alto valore sociale, culturale, umano, e che metta al centro le relazioni tra persone, la corporeità l'attività motoria, la frequentazione di tecniche dolci, il rispetto di regole condivise, la competizione amichevole, la libertà. Il Comitato di Trento si pone come un organismo di servizio e di supporto nei riguardi delle associazioni ad esso affiliate consulenza fiscale, amministrativa, gestionale, assicurativa oltre che come organo di rappresentanza della Uisp nazionale e dei valori dello sportpertutti, per cui compie attività di tipo promozionale e comunicazionale (partecipazione a fiere ed eventi, organizzazione di manifestazioni, redazione di un giornalino sociale e di una newsletter informatica, ecc) Infine, la Uisp partecipa a numerosi progetti con e per importanti enti locali e si occupa direttamente della formazione delle proprie risorse umane.",/var/comunetn/storage/images/aree-tematiche/sport/federazioni/uisp-unione-italiana-sport-per-tutti/5695288-4-ita-IT/UISP-Unione-Italiana-Sport-per-Tutti.png,2104,2008-01-01T00:00:00+01:00,2050-12-31T00:00:00+01:00,,,
associazione-1831,2008-01-01T00:00:00+01:00,2015-01-22T13:17:19+01:00,"Associazione Prodigio onlus"," ","Via Medici, 29",,38123,Trento,"0461 925161",0461925161,"0461 1590437",,associazione@prodigio.it,,,,"Circoscrizione n. 10 - Oltrefersina","Volontariato e solidarietà
Assistenza","Diversamente abili","facebook/twitter: Prodigio onlus",,,0,0,,,,,"Prodigio è una organizzazione di volontariato formata da persone disabili e non, impegnate nel campo dell'handicap e del disagio sociale. Nasce a Trento nel 1999 con l'obiettivo di senibilizzare la comunità sull'esigenza di superamento delle barriere fisiche e culturali cui le disabilità e le diversità devono scontrarsi attraverso la redazione di un giornale, sensibilizzazione nelle scuole, Progetto Vita Indipendente e con il pulmino &quot; Trasporto sociale Tempo Libero&quot;.",/var/comunetn/storage/images/citta/servizi/associazioni/associazione-prodigio-onlus/5690227-2-ita-IT/Associazione-Prodigio-onlus.png,1831,2008-01-01T00:00:00+01:00,2050-12-31T00:00:00+01:00,handicap,,
associazione-1855,2008-01-01T00:00:00+01:00,2014-10-08T16:14:06+02:00,"Punto Famiglie - Ascolto e promozione",,"via Taramelli, 17",,38122,Trento,"0461 391383",,,,info@puntofamiglie.it,http://www.puntofamiglie.it|www.puntofamiglie.it,,,"Circoscrizione n. 11 - S. Giuseppe S. Chiara","Scienze sociali
Formazione ed educazione
Psicologia e pedagogia
Volontariato e solidarietà","Associazioni e volontariato",,,,0,0,,,,,"Punto Famiglie–ascolto e promozione è uno spazio a disposizione di singoli, coppie, genitori e famiglie del Comune di Trento che propone opportunità di incontro, confronto e sostegno nei cambiamenti e nelle sfide relazionali ed educative della vita quotidiana. Offre la possibilità di colloqui e percorsi di accompagnamento; promuove spazi di incontro, proposte formative, di relazione e condivisione. E’ promosso dal Servizio Attività Sociali del Comune di Trento e gestito dall’ 						
					                Associazione A.M.A. - Auto Mutuo Aiuto
    
.",/var/comunetn/storage/images/aree-tematiche/politiche-sociali-e-abitative/famiglia-e-minori/associazioni/punto-famiglie-ascolto-e-promozione/5690689-2-ita-IT/Punto-Famiglie-Ascolto-e-promozione.jpg,1855,2008-01-01T00:00:00+01:00,2050-12-31T00:00:00+01:00,"famiglia,famiglie",,
associazione-1872,2008-01-01T00:00:00+01:00,2014-04-16T13:17:13+02:00,"Roma Club Trentino","Roma Club","Via Matteotti, 117",,38122,Trento,0461932287,3489320138,0461932287,,info@romaclubtrentino.it,,,,"Circoscrizione n. 11 - S. Giuseppe S. Chiara","Intrattenimento - tempo libero",,"facebook: romaclub trentino","Massimo D'Achille",Presidente,0,0,,,,,"Associazione non profit dei tifosi della squadra di calcio AS Roma, nata nel 1995. Organizza trasferte al seguito della squadra, organizza incontri conviviali,  la sede aperta per gli associati ed inoltre organizza tornei di calcio giovanile per la promozione del gioco del calcio. E' presente a tutti gli eventi del mondo giallorosso.",,,2008-01-01T00:00:00+01:00,2050-12-31T00:00:00+01:00,,,
